imageID,p1,p2,p3,p4,p5,p6,p7,p8,p9,melanoom_truth
ISIC_0000047,9.99460623077,0.0,0.0,3.71230983352,7.59799082096,36.4941463156,40.2989207646,1.90202603457,0.0,0.0
ISIC_0000048,2.86686720615,0.0,0.140283485621,0.114392238275,2.14426603021,36.3772025213,23.2785851139,35.0784034045,0.0,0.0
ISIC_0000049,22.1303867642,0.0,0.0,10.902767535,36.4221525112,17.857579693,12.5502296986,0.136883798067,0.0,1.0
ISIC_0000050,35.9941385807,0.0,0.0,0.0251203684321,32.9009838811,0.375758844463,30.7039983253,0.0,0.0,0.0
ISIC_0000051,46.6514795933,0.0,0.0,0.023968619866,17.3363985377,3.75640378996,32.2317494591,0.0,0.0,0.0
ISIC_0000052,68.6174483238,0.0,0.0,3.04189410847,26.7358243413,0.00518586525201,1.58629855987,0.0,9.6034541704e-05,0.0
ISIC_0000053,30.2590423228,0.0,0.0,3.50763491328,31.2356050496,7.41841554788,27.5779084043,0.0013937622172,0.0,0.0
ISIC_0000054,22.2958263358,0.0,0.0,0.0,21.7936973768,53.1812809943,2.72919529311,0.0,0.0,1.0
ISIC_0000055,25.4597939424,0.0,0.0,0.000846116747189,28.07979445,7.373061335,39.0865041558,0.0,0.0,0.0
ISIC_0000056,34.065230278,0.0,0.0,0.0,48.5883355228,16.9810814917,0.365352707602,0.0,0.0,1.0
ISIC_0000057,86.7196774419,0.0,0.0,0.0491852553535,6.20918306934,0.257767171575,6.76418706185,0.0,0.0,0.0
ISIC_0000059,10.4025469086,0.0,0.0,0.596534602184,41.969848691,22.1919435371,24.8391262612,0.0,0.0,0.0
ISIC_0000061,13.386905084,0.0,0.0,0.013806511076,20.229150769,11.2101406958,55.1599969402,0.0,0.0,0.0
ISIC_0000062,9.2012713735,0.0,0.0,0.0,0.56284764119,43.8771005621,44.3818240678,1.9769563554,0.0,0.0
ISIC_0000063,20.6654670564,0.0,0.00289118011088,5.84899503956,24.9937013576,25.8127313805,21.6528739019,1.02334008401,0.0,0.0
ISIC_0000064,25.7742203178,0.0,0.0,0.000704757642656,5.89600243846,28.9724105002,39.3566619859,0.0,0.0,0.0
ISIC_0000065,5.59433428812,0.0,0.0,0.0,2.18790845129,58.4376187695,33.7785162732,0.00162221789631,0.0,0.0
ISIC_0000066,11.3547047984,0.0,0.00891196416815,8.37925869707,18.1487838044,46.7415271657,8.56497253103,6.80184103931,0.0,0.0
ISIC_0000067,2.4998008021,0.0,0.0,0.00371836073411,7.54083556878,38.9158322488,49.5434384213,1.49637459828,0.0,0.0
ISIC_0000068,28.6890406509,0.0,0.0,0.0120304611276,13.5426900913,50.9012820461,6.75791103073,0.0970457197624,0.0,0.0
ISIC_0000069,0.220514867292,0.0,0.0,0.0,0.179604869288,75.7184194772,23.8814607863,0.0,0.0,0.0
ISIC_0000071,0.514086846019,0.0,0.0,0.0,0.124189518982,14.8392034542,84.5225201808,0.0,0.0,0.0
ISIC_0000072,0.0315842668239,0.0,0.0,0.0,0.576939273983,58.6172407985,11.764086583,29.0101490777,0.0,0.0
ISIC_0000073,0.0,0.0,44.1686916221,24.4500696685,0.0,3.23329364796,28.1400580633,0.00788699809585,0.0,0.0
ISIC_0000074,0.0,0.100150917072,5.24859875053,30.1771980536,0.00172673994951,15.7803310506,43.3684552239,5.29349398922,0.0,1.0
ISIC_0000075,62.7951024685,0.0,0.0,0.134309956609,13.889853361,19.2454109032,3.93532331068,0.0,0.0,0.0
ISIC_0000077,35.3230113183,0.0,0.0,32.1815718157,0.237554371342,0.000142333356107,32.2577201612,0.0,0.0,1.0
ISIC_0000078,10.9269405419,0.0,0.0,0.0,10.9333361758,60.8118191315,17.3279041508,0.0,0.0,1.0
ISIC_0000079,5.57987426494,0.0,0.0,0.538284193742,2.69446786037,29.721412539,61.465961142,0.0,0.0,0.0
ISIC_0000080,29.8088437391,0.0,0.0,0.0,3.80156826817,57.4124114144,0.0689822424618,8.90819433591,0.0,0.0
ISIC_0000081,19.429348596,0.0,0.0,0.0631853342022,79.7755928938,0.163488510469,0.568384665514,0.0,0.0,0.0
ISIC_0000082,38.6003942725,0.0,0.0,0.0,15.0065815087,45.7171990582,0.6427013231,0.0331238374213,0.0,0.0
ISIC_0000085,54.2926120948,0.0,0.0,0.0,5.03019675624,40.491287658,0.169322909339,0.0165805816267,0.0,0.0
ISIC_0000086,46.6487928824,0.0,0.0,0.0,11.1994889321,39.6406383931,2.51107979234,0.0,0.0,0.0
ISIC_0000087,70.8176343058,0.0,0.0,0.00223336330452,12.4468645647,5.44907559438,11.283778586,0.0,0.0,0.0
ISIC_0000088,53.7198977336,0.0,0.0,0.00161072567585,6.12427187878,35.0376763379,3.74391218909,1.37233827582,0.0,0.0
ISIC_0000089,47.3624264577,0.0,0.0,0.0,4.23514687516,36.779665011,2.99144068307,8.63132097308,0.0,0.0
ISIC_0000091,50.5096487802,0.0,0.0,4.76581112839,38.5630007233,0.000924323337547,6.15922855974,0.0,0.0,0.0
ISIC_0000092,92.9906576323,0.0,0.0,0.0,1.91540537369,0.0109996480113,5.082937346,0.0,0.0,0.0
ISIC_0000093,61.3898426239,0.0,0.0,0.0,0.044236380468,19.5759166598,18.9900043358,0.0,0.0,0.0
ISIC_0000094,76.3193642237,0.0,0.0,0.0,22.5361528259,1.08191075172,0.0625721986908,0.0,0.0,0.0
ISIC_0000095,43.5243709114,0.0,0.0,0.0,5.70900734466,44.6074314997,4.67428304584,1.48490719842,0.0,0.0
ISIC_0000096,74.84182101,0.0,0.0,5.63719736089,19.4574902999,0.0335382249027,0.0297218062069,0.0,0.0,0.0
ISIC_0000097,34.1815077395,0.0,0.0,0.147652016262,1.1886053284,37.5434610213,26.9135714502,0.0220356449649,0.0,0.0
ISIC_0000098,4.83089704339,0.0,0.0,0.0,0.0,27.448866658,8.90144165122,58.8187946473,0.0,0.0
ISIC_0000099,52.2080326927,0.0274567396718,0.0,0.116292063087,32.9084190026,9.91108486048,4.8208926633,0.0,0.00782197816231,0.0
ISIC_0000100,2.81855474236,0.00140783601526,0.0066369412148,4.18878142407,23.358882205,15.1666173924,54.1814405649,0.264069812577,0.0136090814809,0.0
ISIC_0000101,2.82450554674,0.298143361816,0.0143811894043,0.407533612701,10.1840126448,26.0200990438,60.233348114,0.0171109522078,0.000865534547479,0.0
ISIC_0000102,36.0450208199,0.0,0.0,0.0,0.225784857665,58.2570316666,4.11291512078,1.35924753509,0.0,0.0
ISIC_0000103,56.2797388156,0.0,0.0,0.000404059994828,8.60865981381,29.3614235842,5.52826803724,0.217869149211,0.000161623997931,0.0
ISIC_0000104,11.4755616519,0.000536855823342,0.0,0.00268427911671,1.92449391273,55.8821279354,29.3546053506,1.35368195856,0.000671069779178,0.0
ISIC_0000105,26.5496034271,0.0,0.0,0.0,3.90041141791,65.32213598,1.62644385065,2.6014053244,0.0,0.0
ISIC_0000107,44.6437355735,0.0,0.0,0.0,14.5376681622,40.2704085578,0.1201011482,0.428086558378,0.0,0.0
ISIC_0000108,58.7077540944,0.0,0.0,0.0,4.76709521468,35.9167133726,0.366884780299,0.241208691078,0.0,0.0
ISIC_0000109,89.8640310083,0.0,0.0,2.17570291662,5.70955763934,1.03569140793,1.21501702779,0.0,0.0,0.0
ISIC_0000110,60.2162985621,0.0,0.0,0.0,37.6337130749,1.22355586856,0.926432494355,0.0,0.0,0.0
ISIC_0000111,27.4810489259,0.0,0.000738576204446,4.86827229616,16.0424554704,12.087063363,38.628063047,0.0176730734635,0.00870464812383,0.0
ISIC_0000112,48.2713353425,0.0,0.0,0.0168220743347,49.3165049704,2.38794847729,0.00738913545543,0.0,0.0,0.0
ISIC_0000113,49.3573473251,0.0,0.0,9.58810386468,1.1023294703,0.00894838737942,39.9431777401,0.0,0.0,0.0
ISIC_0000116,57.5056615412,0.0,0.0,0.0207956998722,40.9757236639,1.3771864123,0.120544565361,0.0,0.0,0.0
ISIC_0000118,79.835427529,0.0,0.0,0.0104355488905,4.22678380248,14.4845418601,1.44242475776,0.000386501810761,0.0,0.0
ISIC_0000119,26.1858727579,0.00114067356774,0.0380224522581,0.203420119581,8.96911626315,38.7203543693,25.2636381783,0.618435185977,0.0,0.0
ISIC_0000120,43.5460863897,0.00227381250142,0.0,0.00742778750464,27.3444901733,14.6462326717,14.4512911465,0.0,0.00219801875137,0.0
ISIC_0000121,84.265599177,0.0183373871645,0.0,0.00138395374827,15.4843665125,0.185795790705,0.0445171789025,0.0,0.0,0.0
ISIC_0000122,70.1073447893,0.0,0.0,0.111077245545,28.1509509614,1.54644300181,0.0837765285549,0.0,0.0,0.0
ISIC_0000123,59.3046933709,0.0,0.0,0.0105648982958,1.2069544295,26.311368001,13.0827521219,0.0828151705123,0.0,0.0
ISIC_0000124,75.5519605515,0.0,0.0,0.0155604651506,1.73660156758,11.9964479214,10.6917834037,0.00764609063434,0.0,0.0
ISIC_0000125,42.0834611844,0.0,0.0,0.0,0.0245474071801,22.1233507211,35.7686406873,0.0,0.0,0.0
ISIC_0000126,23.1584071427,0.00344311732719,0.0,0.000474912734785,13.0482273882,44.2951107734,19.2494004227,0.244105145679,0.000356184551089,0.0
ISIC_0000127,4.63602330839,0.00118632845431,0.0,29.9985393331,1.97775782439,2.08230301943,61.1436651173,0.160525068974,0.0,0.0
ISIC_0000128,51.088127194,0.0,0.0,0.0,0.813582705073,48.0212695276,0.0393566666173,0.0376639067628,0.0,0.0
ISIC_0000129,16.3526567549,0.0,0.0,0.0,0.0189681989523,60.6413320504,4.11471966726,18.8723233285,0.0,0.0
ISIC_0000130,4.62187880089,0.0402622235129,0.184055878916,0.0577980351474,8.11024273772,25.2442738561,16.5045656239,45.2369228438,0.0,0.0
ISIC_0000131,52.7621823432,0.0,0.0,22.7367317398,0.0421107426592,0.144625232806,24.287094592,0.00110494660039,0.0,0.0
ISIC_0000132,97.8156149257,0.0,0.0,0.0,0.128765702005,1.85181754178,0.203801830511,0.0,0.0,0.0
ISIC_0000133,73.7308983821,0.0,0.0,0.0,9.85495340193,15.9531056403,0.461042575733,0.0,0.0,0.0
ISIC_0000134,2.45870517893,0.0667104306016,0.0,0.000354842715966,11.907102177,70.5306672817,13.6688962617,1.36756382733,0.0,0.0
ISIC_0000135,10.6829481928,0.00128809542211,0.0,0.00566761985728,17.9838730453,49.9610995183,16.0334389572,5.33168457119,0.0,0.0
ISIC_0000136,12.5779211209,0.0103420045158,0.115310253943,0.648759516812,23.6934084894,33.2764213444,20.9946407361,7.04866439514,0.0649007229495,0.0
ISIC_0000137,65.3174574317,0.0,0.0,0.0,7.92708582233,22.8423647111,3.91309203486,0.0,0.0,0.0
ISIC_0000138,2.77884015379,0.14271623825,0.107087501761,0.767326234425,2.39759254413,54.9115320357,31.4253507518,7.46955454015,0.0,0.0
ISIC_0000139,31.7187500983,0.0,0.000125772478843,2.93364306902,3.08985248775,13.5010467415,48.7480293025,0.00823809736425,0.0,1.0
ISIC_0000140,9.60639106297,0.000338817333895,1.37932536629,27.610321344,4.54939714716,20.9535287825,27.3957047643,8.50325022628,0.0,1.0
ISIC_0000141,29.1765668897,0.0144452202063,0.0253717329264,0.00370390261699,6.06125143758,37.7583240581,18.9502769593,8.01005979951,0.0,1.0
ISIC_0000142,27.2269976707,0.262979159363,0.0955089696717,1.65379008938,11.4504447274,35.5933022468,20.2321737824,3.46301289942,0.0,1.0
ISIC_0000143,20.8385506437,0.0,0.0,0.0,46.9085784368,29.9132777662,2.07916216365,0.260430989716,0.0,1.0
ISIC_0000145,84.7523641761,0.0,0.0,0.0,0.174155456328,13.3941091759,1.67926615218,0.0,0.0,1.0
ISIC_0000146,57.5360672918,0.00885508862396,0.000429858671066,9.47580454498,4.36349536999,2.50874117608,25.8406960959,0.252756898587,0.00206332162112,1.0
ISIC_0000147,39.2455934011,0.000846608810723,0.0158901961397,17.6303028645,3.7037832994,7.0742632224,31.9737447071,0.2265655425,0.000195371264013,1.0
ISIC_0000148,10.8730853367,0.0,0.521379527552,5.32904879332,0.0,33.8364929153,26.0738832105,23.3661102166,0.0,1.0
ISIC_0000149,54.8559202737,0.0,0.0,3.23908257433,38.2712521974,3.32086610666,0.312878847927,0.0,0.0,1.0
ISIC_0000150,46.566230645,0.0,0.0,0.0,27.6355344549,17.1887435483,8.60850636303,0.000984988771128,0.0,1.0
ISIC_0000151,29.9665126613,0.0,0.0,0.0,6.7591126979,60.3006475931,0.228600049444,2.74512699824,0.0,1.0
ISIC_0000152,19.9708341709,0.00405570779154,0.0,0.00238052413851,6.26774372159,68.7124185773,2.13109810933,2.91076384848,0.000705340485486,1.0
ISIC_0000153,46.9996115238,0.0,0.0,0.0,47.7675495736,5.23190884903,0.000930053535312,0.0,0.0,1.0
ISIC_0000154,82.9574503242,0.0,0.0,0.0,0.299691237028,13.6451850148,3.09767342403,0.0,0.0,1.0
ISIC_0000155,10.8032690437,7.13361757312,1.30615161026,1.3042367224,7.84971960099,27.5428225051,14.7142624149,28.5497893954,0.154709732715,1.0
ISIC_0000156,33.6469531324,0.00304189911846,0.0,0.00385307221671,12.2400950695,43.4673188498,10.3684145419,0.264036843482,0.00172374283379,1.0
ISIC_0000157,44.6523811654,0.0,0.0,0.165023883728,11.7569575958,24.6491999821,18.6462076816,0.130229691376,0.0,1.0
ISIC_0000159,35.7306936053,0.0,0.0,3.76522160857,14.634925767,38.7214412734,7.01124491047,0.124818130209,0.0,1.0
ISIC_0000160,88.2309716607,0.0,0.0,0.0358359365668,10.9006403411,0.632377587699,0.0340260407806,0.0,0.0,1.0
ISIC_0000161,41.7803107829,0.0,0.00535289764945,0.318025095644,11.6019333407,23.1689154085,3.25991466851,19.3274241542,0.0,1.0
ISIC_0000162,56.784144427,0.0,0.0,24.1691522763,18.6008634223,0.14874411303,0.296703296703,0.0,0.0,1.0
ISIC_0000163,51.6894277675,0.0,0.0,0.0782243082038,16.586269461,19.5549906022,5.52241886944,6.49642015145,0.0,1.0
ISIC_0000164,49.811086798,0.0,0.0,0.115244347192,1.7060539752,24.69730124,22.4558716265,1.21444201313,0.0,1.0
ISIC_0000165,48.6563311241,0.0,0.0,0.0188534218961,0.0174031586733,34.0028715212,0.965875306368,16.3386654678,0.0,1.0
ISIC_0000166,30.5251354495,0.0,0.0,27.5368621821,19.2364524276,8.69444473555,13.9835259843,0.0183393940664,0.0,1.0
ISIC_0000167,41.1823391135,0.0,0.0,5.19151748692,35.4047026693,5.43344743947,1.28946170586,0.0,0.0617295497484,1.0
ISIC_0000169,77.4898962714,0.0,0.0,0.0620364372839,0.0,2.53802012535,19.9100471659,0.0,0.0,1.0
ISIC_0000171,76.9981198714,0.0,0.0,8.29786860185,11.3271599515,1.94303385989,1.43135773401,0.0,0.0,1.0
ISIC_0000172,71.0536849282,0.0,0.0,0.00923706261409,0.119202093734,25.9240361565,1.89271811564,0.992764300952,0.0,1.0
ISIC_0000174,35.6895268745,0.0,0.0,16.8955231475,9.24181618129,5.09441522346,33.0672704492,0.0,0.0,1.0
ISIC_0000176,54.9360815453,0.0,0.0,0.51585290308,21.5745903024,13.9984231571,8.97505209213,0.0,0.0,1.0
ISIC_0000177,26.5987450535,0.0,0.00109315901091,15.5480006122,0.0,40.6480246617,17.1975775596,0.0,0.0,0.0
ISIC_0000179,93.3602563194,0.0,0.0,0.125325713026,1.94695699407,4.28091223264,0.244353651528,0.000944666178589,0.0,0.0
ISIC_0000181,55.0927729188,0.0,0.000295079258289,10.7382292884,10.2764302492,7.75822385893,15.8587396575,0.0,0.0,0.0
ISIC_0000182,95.9781395803,0.0,0.0,0.0,3.96095197988,0.000713770779652,0.0,0.0,0.0,0.0
ISIC_0000184,84.2904450103,0.0,0.0,0.000980703033314,6.96004942743,3.60277604339,4.36053258713,0.0,0.0,0.0
ISIC_0000185,87.7574800039,0.0,0.0,0.0,0.0256739409499,1.81643132221,10.4004147329,0.0,0.0,0.0
ISIC_0000186,56.4894773876,0.0,0.0,7.3715857481,4.21416234888,0.0473357640888,31.8774387514,0.0,0.0,0.0
ISIC_0000188,97.552213822,0.0,0.0,0.0698203282877,1.56655231844,0.0810532517662,0.0245582542715,0.0,0.0,0.0
ISIC_0000189,96.4758299033,0.0,0.0,1.32790754152,1.92071784845,0.0113642732158,0.00793942375351,0.0,0.0,0.0
ISIC_0000190,60.2989517552,0.0,0.0,0.00382726286917,16.5575896749,9.69020433331,12.7877357488,0.00170100571963,0.0,0.0
ISIC_0000191,71.2968408977,0.0,0.0,0.0,0.0111800819549,26.1905572056,1.17439469578,1.32702711899,0.0,0.0
ISIC_0000192,29.3453244158,0.0,0.151632119555,38.0434285934,19.6960623748,6.17579225077,6.53942074366,0.00817683118932,0.0,0.0
ISIC_0000193,36.8084013018,0.0,0.0,36.0265988519,11.7191308816,2.98929633387,12.4565726308,0.0,0.0,0.0
ISIC_0000196,62.3672739009,0.0,0.0,0.0388117873441,30.6684615416,6.49076075189,0.373818793893,0.0310494298753,0.0,0.0
ISIC_0000197,73.4905465429,0.0,0.0,0.53527742658,18.1805455875,7.11392365686,0.622157241355,0.0393292256142,0.0,0.0
ISIC_0000198,2.07984163642,0.0,0.0,0.204552952821,0.0,79.1817881887,18.533817222,0.0,0.0,0.0
ISIC_0000199,29.2695775329,0.0,0.0,0.0,0.00431793844347,51.4879615876,4.30325745276,14.9348854883,0.0,0.0
ISIC_0000201,25.3730611043,0.0,0.0,2.46281653979,0.0613251130426,58.4559154204,10.0287001529,3.61818166951,0.0,0.0
ISIC_0000202,69.1853988892,0.0,0.0,10.3068560131,19.8893164426,0.16964141829,0.0184734630668,0.0,0.0,0.0
ISIC_0000203,84.21732696,0.0,0.0,0.00489904230527,14.7213499583,0.0264003946451,0.0107506761699,0.0,0.0,0.0
ISIC_0000204,63.2634838434,0.0,0.0,5.09803398155,7.04082858401,14.5697582852,9.97597533468,0.0,0.0,0.0
ISIC_0000205,70.6343682548,0.0,0.0,7.85012506082,18.1730933105,0.0178998351882,0.205752892775,0.0,0.00323720423617,0.0
ISIC_0000206,56.4554346016,0.0,0.0,0.0155187815107,27.1128253267,15.011960817,0.853911489954,0.526503050765,0.0,0.0
ISIC_0000207,89.189581712,0.0,0.0,3.14272498946,4.93556845467,0.134972366184,0.27262839345,0.0,0.0,0.0
ISIC_0000208,77.344558528,0.0,0.0,0.0876035683971,20.3845076864,0.00368672331932,0.0,0.0,0.0,0.0
ISIC_0000209,95.0215667536,0.0,0.0,0.0,3.7817151811,0.208349476113,0.559616361461,0.0,0.0,0.0
ISIC_0000211,47.2073039742,0.0,0.0,0.00328810364103,12.5780924615,33.9661106118,5.72130033539,0.52390451347,0.0,0.0
ISIC_0000212,63.4258326806,0.0,0.0,4.79803065906,12.1465070307,15.6428331655,3.36615568237,0.00111894371713,0.0,0.0
ISIC_0000213,73.5376120522,0.0,0.0,1.19976822659,23.1384846109,1.20317665905,0.249497256212,0.0,0.0,0.0
ISIC_0000214,46.568717518,0.0,0.0,0.246732111922,5.72339755368,38.1174864822,1.7205627592,7.62244737257,0.0,0.0
ISIC_0000215,51.9645357959,0.0,0.0,16.9442660236,29.0433720477,0.478261327381,0.274826522339,0.0,0.0,0.0
ISIC_0000216,43.6495129025,0.0,0.0,0.063211125158,11.555365509,14.075258422,30.6562802112,0.0,0.0,0.0
ISIC_0000217,71.5439476523,0.0,0.0,0.0664153904356,25.1994563466,2.23430340904,0.627443287702,0.0,0.0,0.0
ISIC_0000218,74.7134847211,0.0,0.0,0.603027754415,20.6607793664,1.48808522568,0.748528174937,0.0,0.0,0.0
ISIC_0000219,66.6086372623,0.0,0.0,5.39880708125,24.3441641072,1.0022507119,0.594386898618,0.0,0.0,0.0
ISIC_0000220,55.2915950928,0.0,0.0,14.6132573127,28.2592010526,1.41564026656,0.0877160922481,0.0,0.0,0.0
ISIC_0000221,70.2000926994,0.0,0.0,15.7431239707,0.00591698470459,7.75223612714,6.29567172569,0.0,0.0,0.0
ISIC_0000222,72.5106743991,0.0,0.0,0.00340589963743,8.16332217643,3.61551727875,15.7033647192,0.0,0.0,0.0
ISIC_0000223,86.2092628637,0.0,0.0,0.0268253730598,11.4500673754,0.257336427609,2.00784798123,0.0,0.0,0.0
ISIC_0000224,76.3093306045,0.0,0.0,0.403731922004,10.8970310381,4.70381000349,7.61387771853,0.0,0.0,0.0
ISIC_0000225,60.7152877246,0.0,0.0,0.103365278126,1.3806647864,35.4897299213,2.31095228954,0.0,0.0,0.0
ISIC_0000226,77.0371529748,0.0,0.0,0.41476728034,15.1024853429,6.40182862807,0.973333594193,0.0,0.0,0.0
ISIC_0000227,27.8318824567,0.0,0.0,0.111377426914,0.536393688018,48.6603523091,4.06839465032,18.791599469,0.0,0.0
ISIC_0000229,62.5085542224,0.0,0.0,2.43282084037,6.98100582447,14.6212570525,13.4198640449,0.00722356555196,0.0,0.0
ISIC_0000231,85.958423376,0.0,0.0,0.00138527179033,0.352320792006,9.79987440202,3.88568737186,0.0,0.0,0.0
ISIC_0000232,98.6410659453,0.0,0.0,0.663474192133,0.466076911829,0.139823073549,0.0667129697324,0.0,0.0,0.0
ISIC_0000233,97.1651704287,0.0,0.0,0.331553964941,2.19568159595,0.0,0.00129513267555,0.0,0.0,0.0
ISIC_0000234,67.6897085738,0.0,0.0,17.5418837111,14.3348603154,0.0,0.00288790940628,0.0,0.0,0.0
ISIC_0000235,7.36139930098,0.0,11.6079811281,68.7520217122,0.0946753031582,0.908488429889,11.262810752,0.000788960859652,0.0,0.0
ISIC_0000236,19.8903115507,0.0,0.0,0.111361485656,28.7025079861,17.826202887,33.4696160904,0.0,0.0,0.0
ISIC_0000237,10.9748318156,0.00137926753997,0.000344816884993,1.49064339383,13.6333699989,19.6962852877,54.0476330045,0.155512415132,0.0,0.0
