imageID,p1,p2,p3,p4,p5,p6,p7,p8,p9,melanoom_truth
ISIC_0000027,26.32426223228605,0.0,0.0,0.0,13.764365626350045,52.1089501924213,7.940444611457878,0.05836202421550932,0.0,0.0
ISIC_0000028,5.075289119222994,0.0,0.0,0.0,1.6944526471173746,60.7905059208681,27.670680688164367,4.870156479871059,0.0,0.0
ISIC_0000029,3.6672358936286487,0.0,0.0,0.011084046310621995,0.11875763904237852,64.89867458387901,14.225581722089716,17.19577932920373,0.0,1.0
ISIC_0000030,2.8444555630045865,0.0,0.3604973155639497,61.99595695299765,0.0,22.30651994145702,12.496441829216781,0.13475630147012704,0.0,1.0
ISIC_0000031,22.820431000153835,0.0,0.0,5.582980061199715,5.007706777866637,11.50169338283644,55.114952827134076,0.13599954335689238,0.0,1.0
ISIC_0000032,53.76647606916891,0.0,0.0,0.0,23.688822185224506,13.80470523737936,8.886790604178696,0.02909573007251256,0.0,0.0
ISIC_0000034,0.88696382098584,0.0,0.16590690176713557,3.1809457896506568,0.0031905173416756838,62.05237177825037,33.771626061637114,0.08737559299958342,0.0,0.0
ISIC_0000035,0.0,0.0,0.69904254390826,63.59200455404246,0.001304183850575112,1.9993138429316466,33.851396025527606,0.010784021512340869,0.0,1.0
ISIC_0000036,0.0015407554528531911,0.0,1.0076540661659872,48.30884646875896,0.0030815109057063823,23.484194612388343,24.80924430184209,2.5325160061121337,0.0,1.0
ISIC_0000037,0.0,0.0,0.7337009237560236,31.928988821800026,0.005777172628000185,34.03187965839209,32.79845330231406,0.7774053271216061,0.0,0.0
ISIC_0000038,0.7583431636881796,0.003462754172092144,0.15236118357205433,18.855850718432425,3.2826909551433525,7.636527200853875,66.64070404191331,2.9130281147238493,0.0,0.0
ISIC_0000039,0.008654397494887313,0.0028847991649624378,2.7924855916836395,7.1514171299418825,0.1240463640933848,59.49321317902035,15.044227645279113,15.463840469635068,0.0,0.0
ISIC_0000040,0.0,0.08517877130803309,2.7013838900547635,26.717741266953045,0.0,20.03323578525597,50.523179781564764,0.06563176299028012,0.0,1.0
ISIC_0000041,0.0,0.0,1.9278083338827534,2.1129650665155606,0.0,65.33854347436518,3.147664454757716,27.6572455242172,0.0,0.0
ISIC_0000042,0.012792965067472665,0.0,1.7910151094461733,66.52524591729608,0.001827566438210381,11.409497273747409,19.90768121142568,0.5191293017561708,0.0,0.0
ISIC_0000043,13.061802918335843,0.1162946501238061,0.029441683575647117,0.740458341927525,6.537525837972442,41.92495741172149,35.39037574210661,2.312375061516926,0.0,1.0
ISIC_0000044,29.280084487696957,0.0,0.0,0.007079324102441237,13.362224243357835,21.61081671005228,35.870935227069744,0.011303610282594106,0.0,0.0
ISIC_0000045,16.84608326406994,0.0,0.0,0.0,14.029448841330227,56.19646158557454,11.876680569999195,1.2189079045230058,0.0,0.0
ISIC_0000046,0.0,0.003291634856161126,0.5529946558350691,41.015416125195706,0.0,0.20243554365390926,58.36068599973676,0.021149938939376927,0.0,1.0
ISIC_0000047,11.733647956240771,0.0,0.0,0.08984416505544235,8.260529232811814,43.3536601034676,34.51299426201207,2.290388120251699,0.0,0.0
ISIC_0000048,0.037925023133686175,0.0,0.20587869701143924,0.12461079029639742,0.010835720895338906,39.95130294111455,15.126666369893114,44.68943098867189,0.0,0.0
ISIC_0000049,24.191830443831012,0.0,0.0,7.889374872394611,37.743274423338086,19.671422255929038,10.443885636328986,0.16104091097579531,0.0,1.0
ISIC_0000050,40.74629048884289,0.0,0.0,0.026530411604238448,31.193131443683352,0.535029967352142,27.642478023982775,0.018374797998976657,0.0,0.0
ISIC_0000051,53.257544038153505,0.0,0.0,0.0,7.096023027623327,4.600071104086491,35.174349702837624,0.02152777106469243,0.0,0.0
ISIC_0000052,75.91192631756375,0.0,0.0,0.43143787393466143,21.839020041841835,0.08840152428059878,1.8516275792251506,0.010801077602013556,0.0,0.0
ISIC_0000053,34.565615454128604,0.0,0.0,1.3568575448597475,28.34498245838542,8.621874248736782,27.25012220739585,0.015558671639375434,0.0,0.0
ISIC_0000054,24.449454401923145,0.0,0.0,0.0,7.742172816170434,64.45119532248782,3.455720535019831,0.058814605278253315,0.0,1.0
ISIC_0000055,28.680768393570006,0.0,0.0,0.0,24.574137517278064,8.66112522648144,38.106325086899396,0.025923508830368265,0.0,0.0
ISIC_0000056,39.297448423955586,0.0,0.0,0.0,40.397670859080826,20.01000292649055,0.44321017244761474,0.03067372290753749,0.0,1.0
ISIC_0000057,97.37846064974488,0.0,0.0,0.003284708245623183,0.27920020087797054,0.6536569408790134,1.9478319896545475,0.043215233376265365,0.0,0.0
ISIC_0000059,11.742987451656944,0.0,0.0,0.0663286155784012,39.451413797749055,24.984719365957766,23.86136664254484,0.015884290302223283,0.0,0.0
ISIC_0000061,15.269511517957504,0.0,0.0,0.0,7.572796514767022,13.269113061978786,64.00684971091783,0.026597727979309437,0.0,0.0
ISIC_0000062,0.5178240400218923,0.0,0.0,0.0,0.0,57.54319644743278,39.363873899521344,2.9094523651554773,0.0,0.0
ISIC_0000063,23.512279008512753,0.0,0.004259985325856882,0.9897365907074157,20.54164924128189,29.557198185903673,24.34155615194623,1.1700885714852811,0.0,0.0
ISIC_0000064,23.674639163358368,0.0,0.0,0.0,0.20678938126764287,33.11558091521473,43.14029092038418,0.031189314038777498,0.0,0.0
ISIC_0000065,0.12508087355709302,0.0,0.0,0.0,0.0,64.7693779453339,35.11770605988943,0.10349579729145061,0.0,0.0
ISIC_0000066,13.41769191326737,0.0,0.0038365493461496487,0.36191448832011686,12.096640088409842,56.342284847771694,9.70902754532271,8.234742333344643,0.0,0.0
ISIC_0000067,0.7773197437031552,0.0,0.0,0.002507483044203726,0.2081210926689093,50.14715340103032,47.19584585800254,1.936951013985898,0.0,0.0
ISIC_0000068,27.208954296728066,0.0,0.0,0.0,1.5387436699053931,62.87549014904591,8.433710830400324,0.17148303954788088,0.0,0.0
ISIC_0000069,0.07752577126000676,0.0,0.0,0.0,0.0,94.30711897736515,5.754797635838963,0.15236773549212923,0.0,0.0
ISIC_0000071,0.3705007300425912,0.0,0.0,0.0,0.009036603171770517,12.71450066268112,87.31165984564674,0.20418477169591012,0.0,0.0
ISIC_0000072,0.0,0.0,0.0,0.0,0.0,58.47490244258166,0.18165743661862538,41.600155837792755,0.0,0.0
ISIC_0000073,0.0,0.0,54.162302242282415,16.273487269161475,0.0,3.869422380442009,25.70388279745184,0.11636383790627226,0.0,0.0
ISIC_0000074,0.0,0.0816278678609458,4.439442904346438,24.410442848052835,0.0,20.06375888445747,44.387008328204296,6.875106883653838,0.0,1.0
ISIC_0000075,68.91011084709191,0.0,0.0,0.0,4.917193781382653,22.703173497064967,3.629812304563304,0.035488928690198526,0.0,0.0
ISIC_0000077,39.6384013546747,0.0,0.008657193073967975,25.418961730682298,0.22508701992316735,0.01010005858629597,34.7629587885184,0.025115063472652646,0.0,1.0
ISIC_0000078,11.014153247422334,0.0,0.0,0.0,4.17972995030386,77.64507349123026,7.198423803301092,0.030508229643426893,0.0,1.0
ISIC_0000079,3.7470654145125564,0.0,0.0,0.0,0.7051672920300383,45.033919022388915,51.103888457706304,0.03018742825258703,0.0,0.0
ISIC_0000080,25.60397201835314,0.0,0.0,0.0,0.09051909299417776,64.48515528410228,0.06788931974563332,9.877290114043744,0.0,0.0
ISIC_0000081,23.29006389300296,0.0,0.0,0.023868884338204412,75.74193722620716,0.4475415813413328,0.7041320879770302,0.031133427024312214,0.0,0.0
ISIC_0000082,42.844568667474434,0.0,0.0,0.0,4.645571027745494,51.94848367902606,0.6272105971968728,0.04536646078122324,0.0,0.0
ISIC_0000085,49.449550673552416,0.0,0.0,0.0,0.7364388404830239,49.722496537507666,0.18024726864969118,0.05311596551507525,0.0,0.0
ISIC_0000086,49.11730409192451,0.0,0.0,0.0,3.4481647516973477,44.953099237150106,2.600088884932315,0.01615110213097873,0.0,0.0
ISIC_0000087,76.37605827222555,0.0,0.0,0.0030662648602776386,5.0148761789840774,6.077336953070279,12.646809416215119,0.0159517400681545,0.0,0.0
ISIC_0000088,52.35123171401072,0.0,0.0,0.0,0.8327434365790489,41.084871199193834,4.278183634658688,1.6330884717972922,0.0,0.0
ISIC_0000089,40.54855466948548,0.0,0.0,0.0,0.1493108272942653,45.59312762021316,3.434149027768102,10.64178025466525,0.0,0.0
ISIC_0000091,56.61252464171491,0.0,0.0,3.5742044427986257,35.028101580743815,0.17062785028435648,4.786560221134843,0.024543900261258016,0.0,0.0
ISIC_0000092,93.4394164090861,0.0,0.0,0.0,0.0,0.33719115785155374,6.466577093908686,0.02333590603692856,0.0,0.0
ISIC_0000093,54.639925077473926,0.0,0.0,0.0,0.0,23.67652484183681,21.907187685514685,0.06416156642270418,0.0,0.0
ISIC_0000094,85.39414611643738,0.0,0.0,0.0,12.745394942751851,1.9290327480921718,0.20668208015273268,0.03826429359115167,0.0,0.0
ISIC_0000095,39.05035269847097,0.0,0.0,0.0,0.45505374314143987,53.46881481911918,5.258398809634416,1.9412496952589329,0.0,0.0
ISIC_0000096,77.25253063624706,0.0,0.0,4.75888722643175,17.8193648346961,0.13177127590210475,0.14905275470893817,0.020591504131576354,0.0,0.0
ISIC_0000097,27.36952836718074,0.0,0.0,0.15111381000034285,0.1613588140681627,42.465541861113294,29.9538306432883,0.08223545923191856,0.0,0.0
ISIC_0000098,0.0,0.0,0.0,0.0,0.0,8.655962638035136,0.0,91.40835342244269,0.0,0.0
ISIC_0000099,56.207061790662685,0.014616320840115117,0.0,0.03215590584825326,28.05748948468498,10.816077421685186,4.990011934815301,0.015564627736221352,0.0,0.0
ISIC_0000100,2.920759684084228,0.0,0.0,2.4294729269664708,20.72990462960293,16.588417180119396,57.10609421302322,0.30914969302635104,0.01048477835312287,0.0
ISIC_0000101,2.4763920354918225,0.26949852865086343,0.0014972140480603523,0.28297345508340654,6.068208536788608,27.262770601130953,63.68250232019902,0.04035950076514237,0.0,0.0
ISIC_0000102,23.175825638079456,0.0,0.0,0.0,0.3271881266552394,70.80896374363806,3.9535231970841425,2.021612983194788,0.0,0.0
ISIC_0000103,59.12281179426875,0.0,0.0,0.0,2.462340662403344,32.27382803306306,6.0152733129024,0.22909953727206436,0.0,0.0
ISIC_0000104,10.319673819322563,0.0,0.0,0.0025145404043183635,0.060348969703640724,60.41183321374868,27.74795336165314,1.5366032135658987,0.0,0.0
ISIC_0000105,15.615807710894874,0.0,0.0,0.0,0.23348994783036597,79.3025258811055,1.858579984729713,3.211116196850102,0.0,0.0
ISIC_0000107,47.066476087024014,0.0,0.0,0.0,4.989800250414085,47.549671721344296,0.08375390994884843,0.5168555318452762,0.0,0.0
ISIC_0000108,57.46395815047241,0.0,0.0,0.0,0.18957319218526025,41.835810254357696,0.3924497662782581,0.3050095637427101,0.0,0.0
ISIC_0000109,90.79862915779809,0.0,0.0,2.314512651090274,4.154208550897078,1.368383331189632,1.5278236425062217,0.01540999369331277,0.0,0.0
ISIC_0000110,71.53614025043676,0.0,0.0,0.0,25.731127008309045,1.635249193051416,1.2625085681646961,0.028646391555001142,0.0,0.0
ISIC_0000111,29.45709975252735,0.0,0.0009517026283447711,1.9747829538153998,13.862500484469933,13.052601547748536,41.73691876605993,0.02299931776108221,0.002855107885034313,0.0
ISIC_0000112,54.609076898956275,0.0,0.0,0.0,42.59454228446023,2.7452405049034962,0.15533460963545354,0.02496633436590051,0.0,0.0
ISIC_0000113,54.051021591503336,0.0,0.0,10.422901705305746,0.9440097078006445,0.11961766845419125,34.563040363344825,0.012281178349295223,0.0,0.0
ISIC_0000116,62.68172415528096,0.0,0.0,0.013100655569721965,35.51587724951625,1.6948973143327792,0.20306016133069046,0.019139769572940654,0.0,0.0
ISIC_0000118,79.72311653821585,0.0,0.0,0.0,0.22202578705689713,18.33298641698379,1.855501220404069,0.03751170077483512,0.0,0.0
ISIC_0000119,22.390612839246156,0.0,0.04127647749819134,0.20262998044566657,1.7598789042410672,44.90880751803218,30.094304503226777,0.7142243913776557,0.0,0.0
ISIC_0000120,47.20549346703463,0.0,0.0,0.005588598391929988,20.46265301205165,16.352238894787146,16.07001467599468,0.01717885966013269,0.001397149597982497,0.0
ISIC_0000121,90.6170631758811,0.008583193291582393,0.0,0.0021457983228955983,8.975874384672286,0.3304529417259221,0.16522647086296105,0.01707543906704663,0.0,0.0
ISIC_0000122,75.6045862410983,0.0,0.0,0.04458606253529416,22.510016771985512,1.7626356722286292,0.1426754001129413,0.01199039306702463,0.0,0.0
ISIC_0000123,56.4965760353895,0.0,0.0,0.0,0.07181214887789283,29.753078955545142,13.722648812848249,0.11862207554842526,0.0,0.0
ISIC_0000124,73.47009732541065,0.0,0.0,0.0051938847920123465,0.2648881243926297,13.805345777168817,12.545828715105825,0.03089135694436561,0.0,0.0
ISIC_0000125,32.90989735108221,0.0,0.0,0.0,0.0,27.16225330666785,39.584580757498884,0.4897704692070037,0.0,0.0
ISIC_0000126,22.559239922957044,0.0,0.0,0.0,6.479241527926306,49.34599177980809,21.481941842674917,0.2547437320695187,0.0,0.0
ISIC_0000127,4.752847709554417,0.0,0.0,31.821408258199234,1.099630575475315,2.3119393457215573,59.89864228533561,0.20194793171528486,0.0,0.0
ISIC_0000128,43.876534345568565,0.0,0.0,0.0,0.0,56.166255873136585,0.07428307169114316,0.08733232937307396,0.0,0.0
ISIC_0000129,11.2016333706265,0.0,0.0,0.0,0.0,63.95062795906058,1.6225009752520356,23.408736802214282,0.0,0.0
ISIC_0000130,3.7694909486723374,0.029303463205226653,0.20512424243658658,0.07192668241282907,1.6543136954950683,27.558575168915432,15.55747501077488,51.28219127528257,0.0,0.0
ISIC_0000131,52.183148479464656,0.0,0.0,23.532139056999295,0.0022913475225899995,0.31620595811741997,24.082062462420897,0.02785593016290797,0.0,0.0
ISIC_0000132,96.89330422446895,0.0,0.0,0.0,0.0,2.8810909307367254,0.3324335689311606,0.1007931489083016,0.0,0.0
ISIC_0000133,78.60721424666039,0.0,0.0,0.0,2.3715072924453846,18.61155448375178,0.5342406537926416,0.028882283275297637,0.0,0.0
ISIC_0000134,1.41785816221388,0.007197249554385177,0.0,0.0,1.8856793832489165,82.50926889147168,12.854287704131925,1.5072070061458769,0.0,0.0
ISIC_0000135,10.450344855806724,0.0,0.0,0.012667084673705122,4.547483397860138,59.95964530298319,18.886623248494335,6.422821064336294,0.0,0.0
ISIC_0000136,13.586967826521903,0.007856982634089495,0.11785473951134243,0.39172670561389056,19.534703680527652,35.946817977050024,22.771780525772524,7.723243859308722,0.028060652264605336,0.0
ISIC_0000137,68.68124607943508,0.0,0.0,0.0,0.5835322055926372,26.44686640262223,4.4061626710427095,0.021351898359948003,0.0,0.0
ISIC_0000138,0.9084045939624691,0.15916490748915058,0.09316970194486864,0.73759347373021,0.3299760277214097,62.326648530202746,26.96486457121073,8.573359262386841,0.0,0.0
ISIC_0000139,33.06936918601588,0.0,0.0,1.8689327784743284,2.472576583935577,14.728049573816088,47.94779266154829,0.02170364568340212,0.0,1.0
ISIC_0000140,9.996036168828825,0.0016421942120632207,1.4829013734930885,24.493326672922937,3.634175791295908,22.580170415869286,28.789306731680327,9.10360590356555,0.0,1.0
ISIC_0000141,24.172022165550466,0.014390249838101186,0.01798781229762648,0.0035975624595252966,0.5288416815502186,43.897457131127666,22.178972562973453,9.364957416985693,0.0,1.0
ISIC_0000142,27.944135660406012,0.21858981075665576,0.09965123725671071,1.7165729256478555,5.10150043633548,39.246514698941326,22.101680056726273,3.702157850848948,0.0,1.0
ISIC_0000143,22.51391921463803,0.0,0.0,0.0,42.2793967619129,32.76700062021388,2.2657478998928764,0.2770203166861993,0.0,1.0
ISIC_0000145,83.21606027702286,0.0,0.0,0.0,0.06059184659043356,15.077596922535626,1.7610727025155044,0.014991689411524787,0.0,1.0
ISIC_0000146,61.13296649411911,0.004720570885752165,0.0015735236285840549,7.666207118461515,1.9370075867869714,2.915739283766254,26.208609557696015,0.28641136099769854,0.0015735236285840549,1.0
ISIC_0000147,36.42078587582912,0.0,0.007066965760784383,17.862933788009325,3.3167625970614707,7.705348334508572,34.5256612243121,0.25532304670960626,0.0,1.0
ISIC_0000148,8.13279992668929,0.0,0.537605561754312,2.409119660192255,0.0,37.66876864652957,25.00472184219679,26.348571085679097,0.0,1.0
ISIC_0000149,58.81694745009326,0.0,0.0,1.4841960054213834,35.823547945641295,3.655622424107335,0.309253685969056,0.009097902042874135,0.0,1.0
ISIC_0000150,49.11070596776009,0.0,0.0,0.0,22.0870106836356,19.123894282894234,9.794131635535058,0.020044023005622465,0.0,1.0
ISIC_0000151,25.815240668483437,0.0,0.0,0.0,1.2757151369372202,69.46432473845847,0.1962638672211108,3.427748022320449,0.0,1.0
ISIC_0000152,18.276943354301807,0.005255770914249261,0.0,0.0,1.0222474428214814,75.3020577739063,2.2205632112703126,3.24584314981698,0.0,1.0
ISIC_0000153,49.99055759560187,0.0,0.0,0.0,44.20705023454784,5.891313967564904,0.0,0.017027220639508546,0.0,1.0
ISIC_0000154,79.57816674138597,0.0,0.0,0.0,0.006693991145809721,17.076371412960597,3.500957369258484,0.043243825425080235,0.0,1.0
ISIC_0000155,10.441717498473217,7.69124556004713,1.2810745879804015,1.054367568197353,2.4865801693664533,29.790981710750238,15.966651536148992,31.304657528298897,0.08036703875907014,1.0
ISIC_0000156,34.70347720257587,0.0037854897412136213,0.0,0.0037854897412136213,4.788644522635231,49.016413914104575,11.290223153169626,0.2892469089805365,0.0018927448706068106,1.0
ISIC_0000157,41.187273867651825,0.0,0.0,0.0,4.051856607786758,31.336066427903454,23.514282280496815,0.2062666028633356,0.0,1.0
ISIC_0000159,36.136118875997894,0.0,0.0,1.033527281053995,8.668731283454527,46.510424736561234,7.689510854606982,0.19338042147737874,0.0,1.0
ISIC_0000160,97.63154586907939,0.0,0.0,0.0,1.4060233140236185,1.0916387007836568,0.08890760199497456,0.04261934482324871,0.0,1.0
ISIC_0000161,41.85327648810779,0.0,0.004246764170477013,0.24064996966036406,2.947254334311047,27.955032946193352,3.6748665955194415,23.56031101049429,0.0,1.0
ISIC_0000162,64.74788816578572,0.0,0.0,16.413183997572556,18.13833124150856,0.3489870337055103,0.6080289556312499,0.025531520518556654,0.0,1.0
ISIC_0000163,56.714499648701235,0.0,0.0,0.0624723697250243,2.3218897414467365,25.32473687728173,7.509699444028962,8.415502671242002,0.0,1.0
ISIC_0000164,35.488221946362835,0.0,0.0,0.09871041439701211,0.01827970636981706,33.57250871880601,29.430327255405466,1.7556041535620162,0.0,1.0
ISIC_0000165,22.79246542222168,0.0,0.0,0.008796783258287024,0.0,49.67543505954683,0.703742660662962,27.13217480658417,0.0,1.0
ISIC_0000166,33.13599587364697,0.0,0.0,31.413389430234584,6.467132733852505,11.214462289456849,17.994159089119737,0.07149644824690904,0.0,1.0
ISIC_0000167,48.574411126585915,0.0,0.0,6.789249623509871,35.474973538393606,7.838913385526679,1.7331657465858912,0.04457892107299283,0.01830808887238617,1.0
ISIC_0000169,70.73189190034455,0.0,0.0,0.07433869526311027,0.0,4.311644325260396,25.250376824369784,0.0992106092010872,0.0,1.0
ISIC_0000171,88.55861659688718,0.0,0.0,0.26902333779023097,6.944668318644824,2.5613599226734567,1.8928288736737808,0.033302870211014954,0.0,1.0
ISIC_0000172,62.94985604348834,0.0,0.0,0.012530659420772677,0.018795989131159017,33.53622149646128,2.405886608788354,1.3358167938733092,0.0,1.0
ISIC_0000174,38.457677763124856,0.0,0.0,11.114200631172476,1.6440207464475054,7.1096142469012875,41.984567553145254,0.055555082130166494,0.0,1.0
ISIC_0000176,65.42994594360148,0.0,0.0,0.0,7.150712869995308,18.95163112169542,8.754413875143648,0.051950436441451135,0.0,1.0
ISIC_0000177,13.459389028405047,0.0,0.0,15.601787810821715,0.0,57.21130037563182,13.850857244461249,0.15026161358126827,0.0,0.0
ISIC_0000179,93.93632030980224,0.0,0.0,0.039866168368998846,0.5697539896069419,5.347049832491971,0.4318834906641542,0.005920987663495989,0.0,0.0
ISIC_0000181,57.693572277070324,0.0,0.0,12.4964833512971,1.4246496439421112,9.508193854247793,19.095359418248474,0.016046164404303204,0.0,0.0
ISIC_0000182,99.76325971507383,0.0,0.0,0.0,0.17702225376178346,0.1994616943794743,0.04487888123538172,0.011336782605554407,0.0,0.0
ISIC_0000184,89.25191470445749,0.0,0.0,0.0017482550087059763,1.9825211798725768,4.07518242529363,4.863645434220025,0.03932537378894559,0.0,0.0
ISIC_0000185,85.1551402315247,0.0,0.0,0.0,0.0,2.450274665047041,12.569801090076119,0.04160672817448032,0.0,0.0
ISIC_0000186,53.387030143080885,0.0,0.0,0.28085394164702926,0.16520820096884073,0.37171845217989163,46.13439012054877,0.0685981107561416,0.0,0.0
ISIC_0000188,99.44039849436804,0.0,0.0,0.11032506988968428,0.2912581845087665,0.17541686112459803,0.09377630940623163,0.01732367864296053,0.0,0.0
ISIC_0000189,98.97430060487807,0.0,0.0,0.6153382360385318,0.2600914193564928,0.1332175562557646,0.16017825216466935,0.02128852538973713,0.0,0.0
ISIC_0000190,67.85486574108711,0.0,0.0,0.0,4.022985310134023,12.199901021185969,16.178871174753972,0.03126451004522123,0.0,0.0
ISIC_0000191,65.5780171752487,0.0,0.0,0.0,0.0,31.809575204741797,1.331589205941449,1.712311998919403,0.0,0.0
ISIC_0000192,32.426341940462386,0.0,0.16672883444926445,40.68425196554008,12.469625364861292,6.966365648075788,7.415808593112937,0.02546394009196845,0.0,0.0
ISIC_0000193,39.23197162036674,0.0,0.0,37.133966491868364,4.40122364701099,3.903882960623571,15.574489164491439,0.024591589446970413,0.0,0.0
ISIC_0000196,73.89020679636363,0.0,0.0,0.004333355235396513,17.84475685936284,7.92787340315792,0.5330026939537711,0.05089230154078565,0.0,0.0
ISIC_0000197,84.79941448316733,0.0,0.0,0.274322736977329,5.659711205005946,8.645978894381958,0.7507780169905847,0.06762671186101404,0.0,0.0
ISIC_0000198,0.0,0.0,0.0,0.0041022577882412325,0.0,99.44693330254394,0.389714489882917,0.3210305417065331,0.0,0.0
ISIC_0000199,9.507529714628687,0.0,0.0,0.0,0.0,66.50649591118108,3.5267122246640055,20.68635563662003,0.0,0.0
ISIC_0000201,11.324823610979921,0.0,0.0,0.19186486422668225,0.0,77.93550784887834,5.746352683589134,5.079983863117347,0.0,0.0
ISIC_0000202,74.96112446330604,0.0,0.0,5.260119343093442,19.521759282090535,0.25311968171387195,0.0738586305304915,0.021197647409453464,0.0,0.0
ISIC_0000203,88.21077280282495,0.0,0.0,0.00588638655909709,11.70475265128906,0.05624769378692776,0.04055066296266884,0.008913555955077831,0.0,0.0
ISIC_0000204,69.20672063595367,0.0,0.0,0.726303612234683,2.552836780175657,16.314579045501926,11.310309130837828,0.017176818748381468,0.0,0.0
ISIC_0000205,77.43722479988763,0.0,0.0,3.9076768989816713,18.33855991883415,0.15928543075926252,0.2695599597464443,0.02483695717617903,0.003770069367083137,0.0
ISIC_0000206,69.58580670144183,0.0,0.0,0.021980480984724812,9.077938646691349,19.83078994441873,1.072647472054571,0.6885467922070103,0.0,0.0
ISIC_0000207,95.85922965692892,0.0,0.0,0.7947996625860945,2.910803990415807,0.1981008204234688,0.3314993567570143,0.00986422266664166,0.0,0.0
ISIC_0000208,83.60865850352046,0.0,0.0,0.015571515738177388,16.325869167271314,0.06055589453735651,0.058825726122003465,0.013659704426724685,0.0,0.0
ISIC_0000209,98.8234575330924,0.0,0.0,0.0,0.06208130331998221,0.5376684305391317,0.8225772689897644,0.03539202185351679,0.0,0.0
ISIC_0000211,43.662994511132695,0.0,0.0,0.005645590187630294,0.0,47.518932609284185,8.490967642195962,0.752183208117091,0.0,0.0
ISIC_0000212,73.69708460950254,0.0,0.0,0.3129868254196388,2.815938697374883,19.285456287980573,4.101824329520627,0.022902862486065538,0.0,0.0
ISIC_0000213,93.35228519835408,0.0,0.0,0.0,4.414901800392252,2.205559339870337,0.4066854700447019,0.04636731652593174,0.0,0.0
